Original Ingredient,Cleaned Ingredient
"팽이버섯(3g)
•육수 재료 : 다시마(5g)",버섯 다시마
"팽이버섯(20g)
쪽파(10g)",버섯 쪽파
페페론치노(0.3Ts),고추
펜네(20g),파스타
펜네(100g),파스타
펜넬파스타 40g,파스타
편 마늘(10g),마늘
포도 15g,포도
포도(80g),포도
포도(10g),포도
포도 10g,포도
포도(150g),포도
포도식초 5g,식초
포도씨유,식용유
포도씨유 4g,식용유
"포도씨유 50g
(속재료) 배 1개",식용유 배
"포도씨유 50g 
(속재료) 홍시 1000g",식용유 감
"포도주 15g
올리고당 15g",식용유 올리고당
포도주스 10g,포도
포도주스 60g,포도
포도주스 50g,포도
"포도주스(100g)
양파(20g)",포도 양파
포카치아빵(1개),빵
포항초 20g,시금치
"표고 25g
두부볶음 : 두부 50g",버섯 두부
표고버섯(80g),버섯
표고버섯(1g),버섯
표고버섯(15g),버섯
표고버섯 5g,버섯
표고버섯 12g,버섯
표고버섯(2개),버섯
표고버섯(마른것) 10g,버섯
표고버섯 20g(2개),버섯
표고버섯가루(3g),버섯
표고버섯(10g),버섯
표고버섯 15g(2개),버섯
표고버섯 15g,버섯
표고버섯 20g(2장),버섯
표고버섯,버섯
표고버섯(5g),버섯
표고버섯(7g),버섯
표고버섯10g,버섯
표고버섯 24g,버섯
표고버섯(40g),버섯
표고버섯(20g),버섯
표고버섯 30g,버섯
표고버섯(3장),버섯
표고버섯 3.2g,버섯
표고버섯 10g,버섯
표고버섯(1개),버섯
표고버섯(3개),버섯
표고버섯 7g,버섯
표고버섯가루 1g,버섯
표고버섯 20,버섯
표고버섯(30g),버섯
표고버섯 30g(2개) 근대 10g,버섯 근대
표고버섯 기둥,버섯
표고버섯(10g) 당근(10g),버섯 당근
"표고버섯(10g)
•땅콩 소스 : 땅콩가루(5g)",버섯 땅콩
표고버섯 밑동(3g),버섯
"표고버섯(5g)
붉은 고추(2g)",버섯 고추
"표고버섯(30g)
새송이버섯(30g)",버섯
"표고버섯(50g)
소금(0.5g)",버섯
표고버섯 13g [소스소개] 볶음소스:청피망 8g,버섯 피망
"표고버섯(14g)
애호박(60g)",버섯 애호박
"표고버섯(30g)
양파(30g)",버섯
"표고버섯(20g)
팽이버섯(20g)",버섯
표고버섯마른것 3.5g,버섯
표고버섯마른것 10g,버섯
표고버섯마른것 20g,버섯
표고버섯마른것 7g,버섯
푸룬(15g),푸룬
푸실리(50g),푸실리
풋 고추 5g,고추
풋고추(2g),고추
풋고추 3g,고추
풋고추(5g),고추
풋고추 15g,고추
다진 풋고추(7g),고추
풋고추(1개),고추
풋고추 5g,고추
풋고추 0.25g,고추
풋고추 10g,고추
풋고추(1/2개),고추
풋고추 10.5g [소스소개] 저나트륨조림소스:간장 2.4g,고추 간장
풋사과 200g,사과
플레인 요거트(½컵),요거트
플레인 요거트 18g,요거트
플레인 요거트 30g,요거트
플레인 요거트(1컵),요거트
플레인 요거트(30g),요거트
플레인 요거트(2Ts) + 꿀(1Ts),요거트 꿀
플레인 요구르트 30g,요거트
플레인 요구르트(25g),요거트
"플레인 요구르트(15g)
양념 후춧가루(0.1g)",요거트 후추
플레인요거트 20g,요거트
플레인요거트 85g(1개),요거트
플레인요거트 20g(1⅓큰술),요거트
플레인요거트(20g),요거트
플레인요거트 15g,요거트
플레인요거트 30g,요거트
플레인요거트 5g,요거트
플레인요거트 2g,요거트
플레인요거트 70g(1개),요거트
플레인요구르트 15g,요거트
플레인요구르트 30g,요거트
피넷버터 5.8g,땅콩
피망(10g),피망
피망 60g,피망
피망 20g,피망
피망(45g),피망
피망(5g),피망
피망(34g),피망
피망(20g),피망
피망(30g),피망
피망 25g,피망
"피망(20g)
- 소스 : 배(40g)",피망 배
피망채친것 5g,피망
피쉬소스 1,피쉬소스
피스타치오(30g),피스타치오
피스타치오(20g),피스타치오
피시볼반죽 검은콩(15g),어묵 콩
피자치즈(모짜렐라) 30,치즈
피자치즈 20g,치즈
피클(20g),피클
"피클(10g)
소 다진 쇠고기(15g)",피클 쇠고기
피클링 스파이스(5g),후추 고수 고추
피클링스파이스 1g,후추 고수 고추
피클링스파이스(10g),후추 고수 고추
피클링스파이스(5g),후추 고수 고추
피클링스파이스 5g,후추 고수 고추
•필수 재료 : 가다랑어포(10g),가다랑어
•필수 재료 : 가지(15g),가지
•필수 재료 : 건미역(2g),미역
•필수 재료 : 단호박(25g),호박
•필수 재료 : 닭다리살(110g),닭
•필수 재료 : 대하(3마리),새우
•필수 재료 : 등갈비(150g),돼지고기
•필수 재료 : 떡볶이떡(40g),떡
•필수 재료 : 락교(30g),락교
•필수 재료 : 무(20g),무
•필수 재료 : 방울토마토(100g),토마토
•필수 재료 : 비름나물(70g),비름나물
•필수 재료 : 다진 소고기(90g),소고기
•필수 재료 : 소불고기(120g),소불고기
•필수 재료 : 실곤약(50g),곤약
•필수 재료 : 양배추(30g),양배추
•필수 재료 : 양상추(60g),양상추
•필수 재료 : 오리고기(90g),오리고기
•필수 재료 : 오이(20g),오이
•필수 재료 : 오징어(80g),오징어
•필수 재료 : 주꾸미(40g),주꾸미
•필수 재료 : 참나물(45g),참나물
•필수 재료 : 청경채(60g),청경채
•필수 재료 : 통배추(25g),배추
•필수 재료 : 포두부(100g),두부
•필수 재료 : 표고버섯(3g),버섯
•필수재료 : 감자(100g),감자
•필수재료 : 느타리버섯(25g),버섯
•필수재료 : 단호박(20g),단호박
•필수재료 : 닭 정육(90g),닭
•필수재료 : 닭고기(120g),닭
•필수재료 : 명태포(40g),명태
•필수재료 : 바지락(60g),바지락
•필수재료 : 배추(50g),배추
•필수재료 : 브로콜리 70g,브로콜리
•필수재료 : 삼치(140g),삼치
•필수재료 : 오이(60g),오이
•필수재료 : 오이고추(40g),고추
•필수재료 : 우엉(25g),우엉
•필수재료 : 콜라비(80g),콜라비
•필수재료 : 통조림 햄(30g),햄
•필수재료 : 현미(30g),쌀
핑크 페퍼(5알),후추
한돈(사태) 30g,돼지고기
한천(10g),우뭇가사리
한천 20g,우뭇가사리
한천가루(0.25g),우뭇가사리
한천 2g,우뭇가사리
할라피뇨(10g),고추
할라피뇨 3g,고추
할라피뇨 피클(4개),고추
할라피뇨 피클(10개),고추
할라피뇨다진것 2g,고추
함초가루 3g,함초
함초 15g,함초
함초 25g,함초
함초가루(10g),함초
함초가루 1g,함초
"함초(20g)
양념장 겨자가루(5g)",함초 겨자
함초소금(0.5g),함초 소금
함초소금 5g,함초 소금
함초소금 0.5g,함초 소금
함초소금2g,함초 소금
함초소금 2g,함초 소금
함초소금 1g,함초 소금
"함초소금 2g
고명 : 건조토마토 10g",함초 소금 토마토
"함초소금 1g
고명 : 바케트 20g
청양고추버터 : 청양고추 1개",함초 소금 바게트 고추 버터
"함초소금 2g
국물 : 매실청 30g",함초 소금 매실
"함초소금 1g
소스 : 발사믹식초 30g",함초 소금 발사믹식초
"함초소금 1g
양념 : 간편어간장 15g",함초 소금 간장
해바라기씨 2g,해바라기씨
해바라기씨 4g(1작은술),해바라기씨
해바라기씨 30g,해바라기씨
해선장 2g,콩 쌀 밀 마늘 고추
해조국수(1팩=180g),해초
해초(20g),해초
"해초(50g)
소스1 발사믹식초(5g)",해초 발사믹식초
슬라이스햄 25g,햄
슬라이스햄 4g,햄
슬라이스 햄 3g,햄
햄(20g),햄
햄 5g,햄
슬라이스햄 5g,햄
햄다진것 10g,햄것
허니머스터드소스 5g,머스타드
"허브소금 1g
발사믹식초 15g",소금 발사믹식초
"허브소금 1g
소 : 다진쇠고기 20g",소금 쇠고기
허브식초 15g,식초
허브크러스트 100g,허브
허브타르타르드레싱 양파(20g),양파
헤이즐넛(20g),헤이즐넛
현미 10g,쌀
현미(20g),쌀
현미 30g,쌀
현미(30g),쌀
현미(5g),쌀
현미(불린것) 30g,쌀
볶은현미 20g,쌀
현미(200g),쌀
볶은현미 25g,쌀
현미가루 10g,쌀
현미(100g),쌀
"볶은 현미 25g
버섯마늘소금 2g",쌀 버섯 마늘 소금
현미밥(150g),쌀
현미밥(210g),쌀
현미밥(2공기),쌀
현미식초(1.5Ts),식초
현미쌀가루(¼컵),쌀
현미쌀(50g),쌀
현미유 4g,쌀
현미유 1.5g,쌀
현미유 3g,쌀
현미유 1g,쌀
현미유 5g,쌀
현미유 5g 간장양념장 : 간장 3g,쌀 간장
현미유 4g 고추장양념 : 고추장 5g,쌀 고추장
현미찹쌀 5g,쌀
현미찹쌀 30g,쌀
현미튀밥(30g),쌀
현미휴(3g),쌀
다진 호두 10g,호두
볶은 호두(5g),호두
호두 20g,호두
호두 2g,호두
호두 1/2알,호두
호두 15,호두
호두(1g),호두
호두 2.5g,호두
호두(5g),호두
호두(15g),호두
호두 4g(1작은술),호두
호두 3g,호두
호두 50g,호두
호두(3g),호두
다진 호두 2,호두
호두 12g,호두
호두 10g,호두
호두(각 2g),호두
호두 5g,호두
호두(25g),호두
호두(10g),호두
호두(20g),호두
호두 94g,호두
"호두10g
귀리 20g",호두 귀리
"호두 40g
소스 : 망고 150g",호두 망고
"호두 6g(1알)
●장식
오이 20g(1/8개)",호두 오이
호두 2g [소스소개] 참기름드래싱:간장2g,호두 참기름 간장
호떡반죽(200g),밀
호밀가루 50g,밀
호박 10g,호박
호박(1/4개),호박
호박 50g(1/3개),호박
호박 20g,호박
"호박가루(10g)
백년초가루(10g)",호박 백년초
호박고구마(200g),고구마
"호박고구마스프
고구마 70g(1/2개)",고구마
호박씨 5g,호박씨
호박씨 4g,호박씨
호박씨 4g(1작은술),호박씨
호박씨 10g,호박씨
호박씨 0.8g,호박씨
호박씨(3g),호박씨
호박씨(10g),호박씨
호박잎(5장),호박잎
호박잎 20g,호박잎
호부추 5g,부추
호상요구르트 50g,요거트
호상요구르트 30g,요거트
호상요구르트 10g,요거트
호이트와인 15ml(1큰술),포도
혼다랑어가쓰오부시 1g,가스오부시
혼합견과 50g,견과류
"혼합견과류 25g
소스 : 맛간장 15g",견과류 간장
홀그레인 2.5g,머스터드
홀그레인 머스터드(2ts),머스터드
홀그레인 머스터드(5g),머스터드
홀그레인 머스터즈 10g,머스터드
홀토마토 100g,토마토
홀토마토 200g,토마토
홀토마토 50g,토마토
홀토마토(50g),토마토
홍 피망 8g,피망
다진홍고추 15g,고추
홍고추 6g,고추
홍고추(0.5g),고추
다진 홍고추 2,고추
다진홍고추 7g,고추
홍고추(1/2개),고추
홍고추(1개),고추
홍고추(10g),고추
다진 홍고추 10g(1개),고추
다진 홍고추(1ts),고추
홍고추 18g,고추
홍고추 5g,고추
홍고추 5g(1/4개),고추
홍고추 10g,고추
홍고추 2.5g,고추
홍고추 0.5g,고추
홍고추 0.1g,고추
홍고추 1.4g,고추
홍고추 5g(1/2개),고추
홍고추 1.25,고추
홍고추(2개),고추
다진 홍고추 2.5g,고추
홍고추 0.8g,고추
다진홍고추 5g,고추
홍고추 15g,고추
홍고추 3g,고추
홍고추 0.25g,고추
홍고추(1g),고추
홍고추 1g,고추
홍고추 2g,고추
홍고추(20g),고추
홍고추 0.2g,고추
홍고추 17g,고추
홍고추(5g),고추
홍고추 다진것 1g,고추
"홍고추(5g)
•곁들임 채소 : 대추(10g)",고추 대추
"홍고추(5g)
고춧가루(10g)",고추
"홍고추 15g
국물 : 두유 200g",고추 두유
"홍고추(10g)
- 소스 : 굴소스(20g)",고추 굴소스
"홍고추 15g
소스 : 마늘기름 30g",고추 마늘
"홍고추 20g
소스 : 맛간장 30g",고추 마늘
"홍고추(10g)
- 소스 : 저염간장(20g)",고추 마늘
홍고추 0.6g [소스소개저나트륨 무침양념:두부 30g,고추 두부
"홍고추 15g
양념 : 바나나 40g",고추 바나나
"홍고추 15g
양념장 : 다진마늘 15g",고추 마늘
홍고추 0.5g[소스소개] 양념장:간장 1.5g,고추 간장
"홍고추(1g)
•육수 : 대파(50g)",고추 대파
홍고추 0.5g [소스소개]저나트륨초간장소스:간장 1g,고추 간장
"홍고추 15g
쪽파 10g",고추 파
"홍고추 18g
팽이버섯 20g",고추 버섯
홍고추 1g [소스소개]피클소스:물 35g,고추
홍고추다진것 2g,고추
홍고추다진것 3g,고추
홍고추마른것 1g,고추
홍새우 튀김(150g),새우 밀
홍시(1개),홍시
홍시 50g,홍시
홍시(25g),홍시
홍시 40g,홍시
홍시(1g),홍시
냉동홍시 70g,홍시
홍초 15g,""
홍초(20g),""
"홍초(20g)
설탕(10g)",""
홍토마토 12g,토마토
홍파프리카 50g(1/2개),파프리카
홍파프리카 10g(1/10개),파프리카
홍파프리카(20g),파프리카
홍피망(30g),피망
홍피망 8g,피망
홍피망(15g),피망
홍피망 10g,피망
홍피망 15g,피망
홍피망 2g,피망
홍피망 24g,피망
다진 홍피망 15g,피망
홍피망 5g,피망
홍피망(20g),피망
홍피망 3g,피망
홍피망 50g,피망
"홍피망(20g)
- 된장소스 : 된장(10g)",피망 된장
홍피망 12g [소스소개] 잣소스:잣20g,피망 잣
홍피망다진것 10g,피망
홍합(20g),홍합
홍합(30g),홍합
홍합(50g),홍합
홍합(164g),홍합
홍합 50g,홍합
"홍합(20g)
바지락(15g)",홍합 바지락
"홍합 120g
●육수 : 다시마 20g(10cm)",홍합 다시마
홍합살 20g,홍합
화이트 와인(50g),포도
화이트 초콜릿(50g),초콜릿
화이트와인(⅓컵),포도
화이트와인(20g),포도
화이트와인(15g),포도
화이트와인 15g,포도
화이트와인(30g),포도
화이트와인 50g,포도
"화이트와인 10g(2작은술)
●장식 : 대파 30g(1개)",포도 대파
화이트크림(50g),크림
후르츠칵테일 150g,과일
후추 1.1g,후추
후추(3g),후추
후추 5g,후추
후추(4g),후추
후추 2g,후추
후추 0.5g,후추
후추 적당량,후추
후추가루 0.5g,후추
후추 3g,후추
후추 0.02,후추
후추(6g),후추
후추(0.5g),후추
후추(2g),후추
후추 0.25g,후추
후추 0.2g,후추
후추 0.3g,후추
후추(1g),후추
후추 1g,후추
후추적당량,후추
후추(0.01g),후추
후추 0.1g,후추
후추 0.01,후추
"후추 1g
곁들이 샐러드 : 우엉 25g",후추 우엉
"후추 2g
무염버터 5g",후추 버터
후추 소량,후추
후추 0.25g - 소스 : 수박 15g,후추 수박
후추 약간,후추
"후추 약간
곁들임
새싹채소 20g",후추 새싹
"후추 1g
참기름 3g",후추 참기름
"후추 1g
토마토겉절이 : 토마토 80g",후추 토마토
"후추약간
●불고기 양념 : 간장 3g(2/3작은술)",후추 불고기 간장
후추적당량[양송이 속양파다진것 10g,후추 버섯 양파
후춧가루 0.3g,후추
후춧가루(2ts),후추
후춧가루 0.1g,후추
후춧가루(0.5g),후추
후춧가루0.1g,후추
후춧가루 2g,후추
후춧가루(0.01g),후추
후춧가루(⅓Ts),후추
후춧가루(약간),후추
후춧가루 1g,후추
후춧가루(3g),후추
후춧가루(0.3Ts),후추
후춧가루(0.05g),후추
후춧가루(0.5g,후추
후춧가루(0.03g),후추
후춧가루(1g),후추
후춧가루(0.2g),후추
후춧가루(0.3g),후추
후춧가루(3t),후추
후춧가루(0.5ts),후추
후춧가루(0.8Ts),후추
후춧가루(0.02g),후추
후춧가루(0.1g),후추
후춧가루 2g(1/2작은술),후추
후춧가루(0.25Ts),후추
후춧가루(2g),후추
후춧가루 0.21g,후추
후춧가루 0.2g,후추
후춧가루 적당량,후추
후춧가루 0.01g,후추
후춧가루 0.1g<br /> 저나트륨초간장소스:간장 1.3g,후추 간장
후춧가루 0.03g<br /> 조림장:간장 3g,후추 간장
후춧가루 적당량[조림장]간장 1g,후추 간장
후춧가루적당량 [양념장]간장 2g,후추 간장
후춧가루 적당량[강낭콩 퓨레]강낭콩 40g,후추 콩
"후춧가루(0.1g)
- 곁들임채소 : 어린싹(10g)",후추 새싹
"후춧가루(0.03g)
- 고추장소스 : 고추장(20g)",후추 고추장
"후춧가루(0.01g)
두부(50g)",후추 두부
"후춧가루(0.05g)
떡볶이떡(30g)",후추 떡
"후춧가루(0.1g)
레몬소스 설탕(7g)",후추 레몬 설탕
"후춧가루(2g)
마늘(3g)",후추 마늘
"후춧가루(0.03g)
- 만두피 : 시금치(30g)",후추 밀 시금치
"후춧가루(0.02g)
밀가루(10g)",후추 밀
"후춧가루(0.02g)
밀가루(20g)
- 소스 : 토마토(40g)",후추 밀 토마토
"후춧가루(0.2g)
부추(30g)",후추 부추
"후춧가루(1g)
빠금장소스 빠금장(40g)",후추 된장
"후춧가루(0.02g)
다진소고기(30g)",후추 소고기
"후춧가루(1g)
소금(1g)",후추 소금
"후춧가루(0.02g)
- 소스 : 마요네즈(20g)",후추 마요네즈
"후춧가루(0.02g)
- 소스 : 오렌지(30g)",후추 오렌지
"후춧가루(2g)
- 소스 : 와인(50g)",후추 포도
"후춧가루(0.02g)
스파게티(100g)",후추 스파게티면
"후춧가루(1g)
양념 들기름(5g)",후추 들기름
"후춧가루(0.3g)
양념 다진 마늘(3g)",후추 마늘
후춧가루 0.5g 양파 10g,후추 양파
"후춧가루(0.3g)
올리브오일(10g)",후추 올리브오일
"후춧가루(0.02g)
우유(30g)",후추 우유
"후춧가루(1g)
•육수 :다시마(10g)",후추 다시마
"후춧가루(0.02g)
저염간장(20g)",후추 간장
"후춧가루(0.02g)
저염버터(10g)
- 소스 : 토마토(50g)",후추 버터 토마토
"후춧가루(0.2g)
정종(2g)",후추
"후춧가루(2g)
찹쌀가루(30g)",후추 쌀
"후춧가루(0.05g)
통깨(5g)",후추 깨
"후춧가루(0.02g)
튀김가루(100g)",후추 밀
"후춧가루(0.05g)
파프리카(30g)",후추 파프리카
"후춧가루(0.02g)
하얀된장(10g)",후추 된장
훈재연어 40g,연어
훈제 닭가슴살(40g),닭
훈제 오리(400g),오리고기
훈제 파프리카파우더(1.5Ts),파프리카
훈제연어(100g),연어
훈제오리가슴살 30g,오리고기
휘핑크림(80g),휘핑크림
휘핑크림(40g),휘핑크림
휘핑크림(100g),휘핑크림
흑마늘진액 5g,마늘
흑미(20g),쌀
흑미(40g),쌀
흑미(100g),쌀
흑설탕(3g),설탕
흑설탕(5g),설탕
"흑설탕(20g)
발사믹드레싱 발사믹식초(15g)",설탕 발사믹
