부추 콩가루 찜,부추 콩가루 찜,"['', '참기름', '참깨', '부추', '마늘', '대파', '고추']","['Chilly', 'Other grains', 'Chives', 'Green onion', 'Garlic']"
구운 닭고기 샐러드와 저나트륨 과일 드레싱,구운 닭고기 샐러드와 저나트륨 과일 드레싱,"['토마토', '레몬', '닭', '올리브오일', '설탕', '사과', '양상추', '브로컬리 파인애플', '양파', '소금', '키위']","['Other fruits', 'Tomato', 'Onion', 'Kiwi', 'Other herbage crop', 'Apple', 'Chicken']"
돼지고기 수육 부추부침,돼지고기 수육 부추부침,"['', '후추', '설탕 두부 된장', '양파', '부추', '간장', '마늘', '대파', '소금', '발사믹식초', '된장', '설탕 고추', '고추', '무', '돼지고기', '식초', '생강']","['Radish', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Chives', 'Green onion', 'Garlic']"
쇠고기 채소볶음,쇠고기 채소볶음,"['', '계란', '후추', '참기름', '간장', '샐러리', '피망', '식용유 쇠고기 전분', '쇠고기', '버섯']","['Beans', 'Other seasonings', 'Other grains', 'Other herbage crop', 'Beef', 'Eggs', 'Other fruiting vegetables']"
낙지볶음면,낙지볶음면,"['면', '낙지', '버섯', '버섯 피망', '양파', '굴소스', '피망', '소금', '배추', '고추', '대파', '쭈꾸미']","['Oyster', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other herbage crop', 'Wheat', 'Other fruiting vegetables', 'Green onion', 'Other mollusks']"
지중해 소스를 곁들인 도미스테이크,지중해 소스를 곁들인 도미스테이크,"['', '토마토', '올리브', '후추', '포도', '밀', '케이퍼', '파슬리 토마토', '양파', '바질', '마늘', '식용유', '도미']","['Other fruits', 'Tomato', 'Onion', 'Other herbage crop', 'Wheat', 'Garlic']"
해산물 샤브샤브,해산물 샤브샤브,"['땅콩', '굴', '곤약', '쑥갓', '버섯', '당귀잎', '호박 통깨', '샐러리', '간장', '배추', '깨', '고추', '맛술', '오징어', '새우', '조개', '식초']","['Other shellfish', 'Oyster', 'Other seasonings', 'Beans', 'Chilly', 'Other herbage crop', 'Other grains', 'Other fruiting vegetables', 'Peanut', 'Shrimp', 'Other mollusks']"
고등어구이,고등어구이,"['고등어', '꿀', '올리브오일', '밀 간장', '발사믹식초']","['Wheat', 'Beans', 'Mackerel', 'Other seasonings']"
골뱅이무침,골뱅이무침,"['설탕', '미나리', '오이', '골뱅이', '깻잎 고추', '사과', '참기름', '양파', '고추장', '마늘', '대파', '깨', '고추', '식초', '생강']","['Other shellfish', 'Beans', 'Other seasonings', 'Chilly', 'Onion', 'Other herbage crop', 'Other grains', 'Green onion', 'Garlic', 'Apple', 'Cucumber']"
굴 두부 국,굴 두부 국,"['파', '굴', '참기름', '새우젓', '다시마', '마늘', '소금', '고추', '김', '두부']","['Oyster', 'Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Green onion', 'Shrimp', 'Garlic']"
과일퓨레수제함박스테이크,과일퓨레수제함박스테이크,"['레몬', '양파', '피망', '빵', '계란', '버섯', '당근', '도라지', '돼지고기', '토마토', '버터', '소금', '후추', '사과', '밀', '배', '쇠고기', '파인애플', '연근', '생강']","['Other fruits', 'Other root vegetables', 'Pork', 'Tomato', 'Milk', 'Onion', 'Beef', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Butter', 'Apple']"
달콤과일깍두기,달콤과일깍두기,"['', '참외', '배', '새우젓', '마늘', '깨', '무', '생강']","['Radish', 'Other fruits', 'Other grains', 'Shrimp', 'Garlic']"
비트 단호박 파스타,비트 단호박 파스타,"['생크림', '설탕', '올리브오일', '비트', '마늘', '치즈', '감자', '단호박', '새싹', '스파게티면', '스리라차']","['Potato', 'Cheese', 'Eggs', 'Other fruiting vegetables', 'Wheat', 'Other root vegetables', 'Garlic', 'Other dairy products']"
해조비빔국수,해조비빔국수,"['', '오이', '스리라차', '양파', '간장', '도토리묵', '마늘', '참깨', '해초', '스테비아', '식초', '파프리카']","['Beans', 'Other seasonings', 'Onion', 'Other grains', 'Other fruiting vegetables', 'Garlic', 'Cucumber']"
닭봉 로제스튜,닭봉 로제스튜,"['', '올리브오일', '양파', '브로컬리', '치즈 월계수잎', '파프리카', '고수', '생크림', '당근', '바질', '마늘', '감자', '토마토', '닭', '버터', '오레가노', '페퍼', '소금', '강항', '후추', '포도', '커민']","['Other fruits', 'Tomato', 'Onion', 'Other herbage crop', 'Potato', 'Cheese', 'Other grains', 'Other fruiting vegetables', 'Butter', 'Garlic', 'Chicken', 'Other dairy products']"
수제새우소시지,수제새우소시지,"['', '파슬리', '후추', '올리브오일', '올리고당', '양파', '마늘', '라이스페이퍼', '감자', '깻잎', '새우']","['Other shellfish', 'Onion', 'Potato', 'Other herbage crop', 'Shrimp', 'Rice', 'Garlic']"
금태찜,금태찜,"['', '금태', '미나리', '후추', '당근', '녹말', '무 다시마', '간장', '소금', '콩나물', '고추', '대파', '맛술', '버섯', '식초', '생강']","['Green onion', 'Beans', 'Other seasonings', 'Chilly']"
김자반,김자반,"['설탕', '깨 간장', '간장', '마늘', '고추', '식초', '김', '물엿', '생강']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Garlic']"
꽁치 양념구이,꽁치 양념구이,"['', '후추', '밀', '녹말', '식용유 고추장 토마토', '고추장', '간장', '마늘', '고추', '맛술', '꽁치', '물엿', '생강']","['Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Wheat', 'Other fish', 'Garlic']"
꽃게강정,꽃게강정,"['게', '토마토', '식용유 고추', '후추', '간장', '마늘', '고추', '맛술', '쌀', '물엿', '생강']","['Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Rice', 'Garlic', 'Crab']"
낙지강회,낙지강회,"['낙지', '파', '설탕', '사과', '다시마', '당근 고추장', '고추', '미역', '식초']","['Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Green onion', 'Other mollusks', 'Apple']"
낙지 잣소스 냉채,낙지 잣소스 냉채,"['후추 레몬', '낙지', '미나리', '오이', '배', '소금', '밤', '피망 잣']","['Other mollusks', 'Cucumber', 'Other fruits', 'Other fruiting vegetables']"
두부 해산물 꼬치구이,두부 해산물 꼬치구이,"['토마토', '올리브오일', '바질', '소라', '소금 마늘 올리브유', '두부', '조개']","['Other shellfish', 'Beans', 'Other seasonings', 'Tomato', 'Other herbage crop', 'Garlic']"
마 두부 오징어전,마 두부 오징어전,"['', '설탕', '후추', '고추 간장', '녹말', '버섯', '식용유', '마', '소금', '오징어', '두부', '식초']","['Beans', 'Other seasonings', 'Chilly', 'Other root vegetables', 'Other mollusks']"
멸치 찹쌀양념 튀김,멸치 찹쌀양념 튀김,"['설탕', '파', '생강', '참기름', '양파', '간장', '마늘', '흑임자', '멸치', '땅콩 고추장', '식용유', '맛술', '물엿', '쌀']","['Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other grains', 'Green onion', 'Other fish', 'Peanut', 'Garlic', 'Rice']"
미역 물오징어 연두부 초회,미역 물오징어 연두부 초회,"['레몬', '파', '참기름', '고추장', '간장', '마늘', '깨', '미역', '오징어', '두부', '식초', '물엿', '생강']","['Other fruits', 'Beans', 'Other seasonings', 'Other seafood', 'Chilly', 'Other grains', 'Green onion', 'Garlic', 'Other mollusks']"
부추조개살 콩비지조림,부추조개살 콩비지조림,"['', '설탕', '콩', '부추', '당근 간장', '마늘', '조개', '생강']","['Other shellfish', 'Beans', 'Other seasonings', 'Chives', 'Garlic']"
연어냉채,연어냉채,"['레몬', '설탕', '오이', '후추', '올리브오일', '사과', '녹말', '샐러리', '소금', '래디쉬', '파인애플', '연어', '배 파인애플']","['Other fruits', 'Other herbage crop', 'Other fish', 'Apple', 'Cucumber']"
오징어말이 케첩조림,오징어말이 케첩조림,"['', '시금치', '토마토', '후추', '밀 마늘', '오징어', '당근', '식용유', '버섯', '양파', '계란']","['Tomato', 'Onion', 'Wheat', 'Eggs', 'Garlic', 'Other mollusks']"
오징어보쌈과 저나트륨 된장소스,오징어보쌈과 저나트륨 된장소스,"['', '상추 된장', '설탕', '오이', '당근', '양파', '고추', '오징어', '식초']","['Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other herbage crop', 'Other mollusks', 'Cucumber']"
칠리새우,칠리새우,"['', '토마토', '설탕', '밀', '녹말', '콩', '식용유', '고추기름', '마늘', '대파', '참기름 고추 콩', '계란', '새우', '식초', '생강']","['Other shellfish', 'Beans', 'Other seasonings', 'Tomato', 'Chilly', 'Wheat', 'Eggs', 'Green onion', 'Shrimp', 'Garlic']"
"연근샐러드, 흑임자소스","연근샐러드, 흑임자소스","['레몬', '흑임자', '연근', '마요네즈', '요거트', '식초']","['Other fruits', 'Eggs', 'Other root vegetables']"
단호박함박스테이크,단호박함박스테이크,"['후추', '호박', '당근', '올리고당', '콩기름', '양파', '마늘', '소고기', '소금', '빵', '계란', '돼지고기', '우유']","['Pork', 'Beans', 'Other seasonings', 'Milk', 'Onion', 'Beef', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Butter', 'Garlic']"
배깍두기,배깍두기,"['매실', '설탕', '배', '참깨', '부추', '고추']","['Other grains', 'Chives', 'Other fruits', 'Chilly']"
닭고기 찰깨빵,닭고기 찰깨빵,"['', '파슬리', '토마토', '설탕', '닭', '후추', '빵 깨', '양파', '소금', '치즈', '고추', '파프리카']","['Tomato', 'Milk', 'Onion', 'Chilly', 'Other grains', 'Wheat', 'Eggs', 'Cheese', 'Other fruiting vegetables', 'Butter', 'Chicken']"
레몬연어 파피요트,레몬연어 파피요트,"['', '레몬', '토마토', '올리브오일', '로즈마리', '후추', '애호박', '양파', '브로컬리', '마늘', '소금', '연어', '파프리카']","['Other fruits', 'Tomato', 'Onion', 'Other herbage crop', 'Other fruiting vegetables', 'Other fish', 'Garlic']"
떡꼬치구이,떡꼬치구이,"['', '파', '올리고당', '참기름', '양파', '간장', '마늘', '깨', '떡', '스리라차']","['Beans', 'Other seasonings', 'Onion', 'Other grains', 'Green onion', 'Rice', 'Garlic']"
아보카도 두부 샐러드,아보카도 두부 샐러드,"['게', '레몬', '올리브오일', '민트 고추냉이', '아보카도', '양파', '간장', '소금', '두부']","['Other fruits', 'Beans', 'Other seasonings', 'Onion', 'Other herbage crop', 'Other root vegetables', 'Crab']"
과일 젤리,과일 젤리,"['설탕', '젤라틴', '귤', '자몽', '파인애플', '체리']",['Other fruits']
복숭아샤벳,복숭아샤벳,"['복숭아', '식혜', '설탕', '민트']","['Other herbage crop', 'Peach']"
과일 주스 조림,과일 주스 조림,"['설탕', '포도', '복숭아', '사과', '자두', '산딸기', '블루베리', '체리']","['Apple', 'Other fruits', 'Peach']"
감자를 곁들인 야채스튜,감자를 곁들인 야채스튜,"['토마토', '생크림', '올리브오일', '닭', '가지', '후추', '애호박', '양파', '피망', '마늘', '소금', '감자', '버섯', '우유']","['Tomato', 'Milk', 'Onion', 'Potato', 'Other fruiting vegetables', 'Garlic', 'Chicken', 'Other dairy products']"
김치 고구마밥,김치 고구마밥,"['', '파', '사과', '참기름', '고구마', '간장', '마늘', '고추', '깨', '마늘 간장', '김치', '쌀']","['Beans', 'Other seasonings', 'Sweet potato', 'Chilly', 'Other grains', 'Other herbage crop', 'Green onion', 'Rice', 'Garlic', 'Apple']"
돈불고기 파인애플볶음,돈불고기 파인애플볶음,"['설탕', '당근', '참기름', '양파', '부추', '간장', '마늘', '대파', '파인애플', '양배추', '돼지고기']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Other grains', 'Chives', 'Other herbage crop', 'Green onion', 'Garlic']"
비름나물 된장무침,비름나물 된장무침,"['', '참기름', '고추장', '양파', '비름나물', '마늘', '마요네즈']","['Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other grains', 'Other herbage crop', 'Eggs', 'Garlic']"
소고기 들깨 알토란탕,소고기 들깨 알토란탕,"['들깨', '고사리', '토란', '간장', '깻잎', '소금', '대파', '소고기', '콩나물', '고추', '버섯', '무']","['Radish', 'Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Other herbage crop', 'Beef', 'Green onion', 'Other root vegetables']"
과일삼겹살조림&파채무침,과일삼겹살조림&파채무침,"['', '레몬', '설탕', '사과', '배', '양파', '간장', '마늘', '대파', '고추', '파인애플', '돼지고기', '새싹', '식초', '생강']","['Other fruits', 'Pork', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Green onion', 'Garlic', 'Apple']"
곤약백김치말이,곤약백김치말이,"['', '백김치', '곤약', '부추', '오징어', '식초', '파프리카']","['Chilly', 'Other herbage crop', 'Chives', 'Other fruiting vegetables', 'Other mollusks']"
꽈리고추 닭강정,꽈리고추 닭강정,"['계란', '닭', '후추', '올리고당', '양파', '참깨', '굴소스', '마늘', '대파', '고추', '식용유', '전분', '생강']","['Oyster', 'Beans', 'Other seasonings', 'Onion', 'Chilly', 'Other grains', 'Eggs', 'Green onion', 'Garlic', 'Chicken']"
참치두부 주먹밥,참치두부 주먹밥,"['', '파프리카', '참치', '참기름', '간장', '깻잎', '두부', '스테비아', '쌀']","['Beans', 'Other seasonings', 'Other grains', 'Other herbage crop', 'Other fruiting vegetables', 'Other fish', 'Rice']"
대구 크림스튜,대구 크림스튜,"['토마토', '생크림', '대구', '땅콩', '올리브오일', '후추', '양파', '마늘', '소금', '고추', '새우', '파프리카']","['Other shellfish', 'Other seasonings', 'Tomato', 'Onion', 'Chilly', 'Peanut', 'Other fish', 'Shrimp', 'Garlic', 'Other fruiting vegetables', 'Other dairy products']"
대추죽,대추죽,"['', '소금', '밤', '대추', '쌀']","['Other fruiting vegetables', 'Rice']"
돼지고기 토마토 두부볶음,돼지고기 토마토 두부볶음,"['토마토', '파', '땅콩', '닭', '간장', '소금', '두부', '돼지고기', '전분', '생강']","['Pork', 'Beans', 'Other seasonings', 'Tomato', 'Peanut', 'Green onion', 'Chicken']"
멜론스프,멜론스프,"['', '레몬', '생크림', '설탕 멜론', '자두', '멜론', '오렌지', '민트', '전분']","['Other herbage crop', 'Other fruits', 'Other dairy products']"
미니버거,미니버거,"['', '토마토', '후추', '당근', '양상추', '양파', '바질', '브로컬리', '마요네즈', '쇠고기', '빵', '계란', '돼지고기']","['Pork', 'Tomato', 'Milk', 'Onion', 'Other herbage crop', 'Beef', 'Wheat', 'Eggs', 'Butter']"
바질 고구마 옥수수빵(플렌타),바질 고구마 옥수수빵(플렌타),"['시금치', '옥수수', '고구마', '바질', '치즈']","['Sweet potato', 'Cheese', 'Other herbage crop', 'Corn']"
밥스틱,밥스틱,"['후추', '햄것', '당근', '강황', '밀', '양파', '피망', '소금', '치즈', '식용유', '쌀', '파프리카']","['Pork', 'Onion', 'Wheat', 'Cheese', 'Other fruiting vegetables', 'Rice']"
버섯 리조또,버섯 리조또,"['파슬리', '닭', '올리브오일', '후추', '버터', '마늘', '치즈', '소금', '버섯', '타임', '쌀']","['Butter', 'Cheese', 'Rice', 'Garlic', 'Chicken']"
버섯 참치 무른밥,버섯 참치 무른밥,"['', '참기름', '참치', '양파', '소금', '깨', '버섯', '무', '쌀']","['Radish', 'Onion', 'Other grains', 'Other fish', 'Rice']"
송이 미역국,송이 미역국,"['', '당근', '참기름', '양파', '미역', '버섯', '쌀']","['Other grains', 'Rice', 'Other seafood', 'Onion']"
시금치 배 미음,시금치 배 미음,"['', '꿀', '시금치', '배', '쌀']","['Other fruits', 'Rice']"
어린이 스시,어린이 스시,"['설탕', '햄', '마요네즈 식초', '참치', '양파', '샐러리', '소금', '치즈', '계란', '새우', '날치알', '쌀']","['Other shellfish', 'Pork', 'Onion', 'Other herbage crop', 'Cheese', 'Eggs', 'Other fish', 'Shrimp', 'Rice']"
에멘탈 치즈 퐁듀,에멘탈 치즈 퐁듀,"['넛맥', '토마토', '바게트', '닭', '후추', '키위', '마늘', '치즈', '소금', '전분']","['Other nuts', 'Other fruits', 'Tomato', 'Kiwi', 'Cheese', 'Garlic', 'Chicken']"
"두부구이, 버섯소스","두부구이, 버섯소스","['올리브오일', '쪽파', '올리고당', '간장', '발사믹크림', '버섯', '두부']","['Other dairy products', 'Green onion', 'Other seasonings', 'Beans']"
